codeId		tcode		tablename					中文									英文														同义词	
DYHF5027		DYH005		公路货物运输量					公路:货运量:自年初:累计:西藏									HighwayFreight:Tibet														公路:货运量:自年初:累计:西藏	
DYHF5028		DYH005		公路货物运输量					公路:货运量:自年初:累计:陕西									HighwayFreight:Shaanxi														公路:货运量:自年初:累计:陕西	
DYHF5029		DYH005		公路货物运输量					公路:货运量:自年初:累计:甘肃									HighwayFreight:GansuProvince														公路:货运量:自年初:累计:甘肃	
DYHF5030		DYH005		公路货物运输量					公路:货运量:自年初:累计:青海									HighwayFreight:Qinghai														公路:货运量:自年初:累计:青海	
DYHF5031		DYH005		公路货物运输量					公路:货运量:自年初:累计:宁夏									HighwayFreight:Ningxia														公路:货运量:自年初:累计:宁夏	
DYHF5032		DYH005		公路货物运输量					公路:货运量:自年初:累计:新疆									HighwayFreight:Xinjiang														公路:货运量:自年初:累计:新疆	
DYHF5033		DYH005		公路货物运输量					公路:货运量:自年初:累计:不分地区									HighwayFreight:Non-Area														公路:货运量:自年初:累计:不分地区	
DYHF5034		DYH005		公路货物运输量					公路:货运量:当月:完成:总计									Highway:Cargo:TheMonthToComplete:Total														公路:货运量:当月:完成:总计	
DYHF5035		DYH005		公路货物运输量					公路:货运量:当月:完成:北京									Highway:Cargo:MonthCompletion:Beijing														公路:货运量:当月:完成:北京	
DYHF5036		DYH005		公路货物运输量					公路:货运量:当月:完成:天津									Highway:Cargo:MonthCompletion:Tianjin														公路:货运量:当月:完成:天津	
DYHF5037		DYH005		公路货物运输量					公路:货运量:当月:完成:河北									Highway:Cargo:MonthCompletion:Hebei														公路:货运量:当月:完成:河北	
DYHF5038		DYH005		公路货物运输量					公路:货运量:当月:完成:山西									Highway:Cargo:TheMonthToComplete:Shanxi														公路:货运量:当月:完成:山西	
DYHF5039		DYH005		公路货物运输量					公路:货运量:当月:完成:内蒙古									Highway:Cargo:MonthCompletion:InnerMongolia														公路:货运量:当月:完成:内蒙古	
DYHF5040		DYH005		公路货物运输量					公路:货运量:当月:完成:辽宁									Highway:Cargo:MonthCompletion:Liaoning														公路:货运量:当月:完成:辽宁	
DYHF5041		DYH005		公路货物运输量					公路:货运量:当月:完成:吉林									Highway:Cargo:MonthCompletion:Jilin														公路:货运量:当月:完成:吉林	
DYHF5042		DYH005		公路货物运输量					公路:货运量:当月:完成:黑龙江									Highway:Cargo:MonthCompletion:Heilongjiang														公路:货运量:当月:完成:黑龙江	
DYHF5043		DYH005		公路货物运输量					公路:货运量:当月:完成:上海									Highway:Cargo:MonthCompletion:Shanghai														公路:货运量:当月:完成:上海	
DYHF5044		DYH005		公路货物运输量					公路:货运量:当月:完成:江苏									Highway:Cargo:MonthCompletion:Jiangsu														公路:货运量:当月:完成:江苏	
DYHF5045		DYH005		公路货物运输量					公路:货运量:当月:完成:浙江									Highway:Cargo:MonthCompletion:Zhejiang														公路:货运量:当月:完成:浙江	
DYHF5046		DYH005		公路货物运输量					公路:货运量:当月:完成:安徽									Highway:Cargo:MonthCompletion:Anhui														公路:货运量:当月:完成:安徽	
DYHF5047		DYH005		公路货物运输量					公路:货运量:当月:完成:福建									Highway:Cargo:MonthCompletion:Fujian														公路:货运量:当月:完成:福建	
DYHF5048		DYH005		公路货物运输量					公路:货运量:当月:完成:江西									Highway:Cargo:MonthCompletion:Jiangxi														公路:货运量:当月:完成:江西	
DYHF5049		DYH005		公路货物运输量					公路:货运量:当月:完成:山东									Highway:Cargo:MonthCompletion:Shandong														公路:货运量:当月:完成:山东	
DYHF5050		DYH005		公路货物运输量					公路:货运量:当月:完成:河南									Highway:Cargo:MonthCompletion:Henan														公路:货运量:当月:完成:河南	
DYHF5051		DYH005		公路货物运输量					公路:货运量:当月:完成:湖北									Highway:Cargo:MonthCompletion:Hubei														公路:货运量:当月:完成:湖北	
DYHF5052		DYH005		公路货物运输量					公路:货运量:当月:完成:湖南									Highway:Cargo:TheMonthToComplete:Hunan														公路:货运量:当月:完成:湖南	
DYHF5053		DYH005		公路货物运输量					公路:货运量:当月:完成:广东									Highway:Cargo:MonthCompletion:Guangdong														公路:货运量:当月:完成:广东	
DYHF5054		DYH005		公路货物运输量					公路:货运量:当月:完成:广西									Highway:Cargo:MonthCompletion:Guangxi														公路:货运量:当月:完成:广西	
DYHF5055		DYH005		公路货物运输量					公路:货运量:当月:完成:海南									Highway:Cargo:MonthCompletion:Hainan														公路:货运量:当月:完成:海南	
DYHF5056		DYH005		公路货物运输量					公路:货运量:当月:完成:重庆									Highway:Cargo:MonthCompletion:Chongqing														公路:货运量:当月:完成:重庆	
DYHF5057		DYH005		公路货物运输量					公路:货运量:当月:完成:四川									Highway:Cargo:MonthCompletion:Sichuan														公路:货运量:当月:完成:四川	
DYHF5058		DYH005		公路货物运输量					公路:货运量:当月:完成:贵州									Highway:Cargo:MonthCompletion:Guizhou														公路:货运量:当月:完成:贵州	
DYHF5059		DYH005		公路货物运输量					公路:货运量:当月:完成:云南									Highway:Cargo:MonthCompletion:Yunnan														公路:货运量:当月:完成:云南	
DYHF5060		DYH005		公路货物运输量					公路:货运量:当月:完成:西藏									Highway:Cargo:MonthCompletion:Tibet														公路:货运量:当月:完成:西藏	
DYHF5061		DYH005		公路货物运输量					公路:货运量:当月:完成:陕西									Highway:Cargo:MonthCompletion:Shaanxi														公路:货运量:当月:完成:陕西	
DYHF5062		DYH005		公路货物运输量					公路:货运量:当月:完成:甘肃									Highway:Cargo:TheMonthToComplete:Gansu														公路:货运量:当月:完成:甘肃	
DYHF5063		DYH005		公路货物运输量					公路:货运量:当月:完成:青海									Highway:Cargo:MonthCompletion:Qinghai														公路:货运量:当月:完成:青海	
DYHF5064		DYH005		公路货物运输量					公路:货运量:当月:完成:宁夏									Highway:Cargo:MonthCompletion:Ningxia														公路:货运量:当月:完成:宁夏	
DYHF5065		DYH005		公路货物运输量					公路:货运量:当月:完成:新疆									Highway:Cargo:MonthCompletion:Xinjiang														公路:货运量:当月:完成:新疆	
DYHF5066		DYH005		公路货物运输量					公路:货运量:当月:完成:不分地区									Highway:Cargo:MonthCompletion:RegardlessOfRegion														公路:货运量:当月:完成:不分地区	
DYHF5067		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:总计									Highway:Cargo:AccumulatedLastYear:Total														公路:货运量:累计为去年:同期:总计	
DYHF5068		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:北京									Highway:Cargo:CumulativePriorYear:Beijing														公路:货运量:累计为去年:同期:北京	
DYHF5069		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:天津									Highway:Cargo:CumulativePriorYear:Tianjin														公路:货运量:累计为去年:同期:天津	
DYHF5070		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:河北									Highway:Cargo:CumulativePriorYear:Hebei														公路:货运量:累计为去年:同期:河北	
DYHF5071		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:山西									Highway:Cargo:AccumulatedLastYear:Shanxi														公路:货运量:累计为去年:同期:山西	
DYHF5072		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:内蒙古									Highway:Cargo:CumulativePriorYear:Mongolia														公路:货运量:累计为去年:同期:内蒙古	
DYHF5073		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:辽宁									Highway:Cargo:CumulativePriorYear:Liaoning														公路:货运量:累计为去年:同期:辽宁	
DYHF5074		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:吉林									Highway:Cargo:CumulativePriorYear:Jilin														公路:货运量:累计为去年:同期:吉林	
DYHF5075		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:黑龙江									Highway:Cargo:CumulativePriorYear:Heilongjiang														公路:货运量:累计为去年:同期:黑龙江	
DYHF5076		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:上海									Highway:Cargo:CumulativePriorYear:Shanghai														公路:货运量:累计为去年:同期:上海	
DYHF5077		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:江苏									Highway:Cargo:CumulativePriorYear:Jiangsu														公路:货运量:累计为去年:同期:江苏	
DYHF5078		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:浙江									Highway:Cargo:CumulativePriorYear:Zhejiang														公路:货运量:累计为去年:同期:浙江	
DYHF5079		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:安徽									Highway:Cargo:CumulativePriorYear:Anhui														公路:货运量:累计为去年:同期:安徽	
DYHF5080		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:福建									Highway:Cargo:CumulativePriorYear:Fujian														公路:货运量:累计为去年:同期:福建	
DYHF5081		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:江西									Highway:Cargo:CumulativePriorYear:Jiangxi														公路:货运量:累计为去年:同期:江西	
DYHF5082		DYH005		公路货物运输量					公路:货运量:累计为去年:同期:山东									Highway:Cargo:CumulativePriorYear:Shandong														公路:货运量:累计为去年:同期:山东	
